x-Koordinate [mm],y-Koordinate [mm],axiale Verschiebung [mm],laterale Verschiebung [mm]
0.0000000000000000,1.2000000000000000,-0.0086897455557961,-0.0000189490103715
0.1821792000000000,1.1928208000000000,-0.0085703941106170,-0.0000377824664173
0.7238222220000000,0.9761777780000001,-0.0082332614281618,-0.0000675742656411
1.0707743999999999,0.5792256000000000,-0.0080334474309050,-0.0000505535776327
1.2250000000000001,0.0000000000000000,-0.0079485160372644,0.0000000000000000
0.3646176000000000,1.1853823999999999,-0.0084503409723782,-0.0000545386216603
1.2328611599999999,0.1921388440000000,-0.0079411870633514,-0.0000181234263351
0.5472864000000000,1.1777135999999999,-0.0083297002772479,-0.0000693219341919
1.2413532400000000,0.3836467560000000,-0.0079294331834793,-0.0000363344923467
1.0789336899999999,0.7710663110000000,-0.0080142535091532,-0.0000677141026002
0.9055555560000000,0.9694444440000000,-0.0081125130779793,-0.0000770712670948
1.2503792000000000,0.5746208000000000,-0.0079135090550607,-0.0000546975154754
0.7301568000000001,1.1698432000000001,-0.0082085703890151,-0.0000822767142820
0.0000000000000000,1.3999999999999999,-0.0086662021402176,-0.0000256613426096
1.3999999999999999,0.0000000000000000,-0.0078313954109823,0.0000000000000000
0.1840496000000000,1.3909503999999999,-0.0085456510091383,-0.0000470612969898
1.4096312900000001,0.1903687110000000,-0.0078229678818274,-0.0000192604296948
0.3681888000000000,1.3818112000000000,-0.0084245047926792,-0.0000661066524912
1.0875111099999999,0.9624888890000000,-0.0079914633729191,-0.0000852866071071
1.4197063100000000,0.3802936890000000,-0.0078103399115921,-0.0000386617026439
1.2598419599999999,0.7651580440000000,-0.0078937014021920,-0.0000733395662750
0.9132000000000000,1.1617999999999999,-0.0080870708279014,-0.0000935893441949
0.5524076440000000,1.3725923600000001,-0.0083028699072755,-0.0000829668074318
1.4301568000000000,0.5698432000000000,-0.0077936752521675,-0.0000582633050240
0.7366961780000000,1.3633038200000001,-0.0081808525861283,-0.0000978253750458
1.5750000000000000,0.0000000000000000,-0.0077147225102085,0.0000000000000000
1.2696444400000000,0.9553555560000000,-0.0078702739052485,-0.0000923860226799
1.0963871999999999,1.1536128000000001,-0.0079653199159622,-0.0001034334864969
1.5864661300000000,0.1885338670000000,-0.0077051441316262,-0.0000202383134885
0.1859504000000000,1.5890496000000001,-0.0085180851750445,-0.0000574755461353
0.0000000000000000,1.6000000000000001,-0.0086398418785975,-0.0000335650424710
0.3718112000000000,1.5781887999999999,-0.0083958427833142,-0.0000787511945213
1.4409144899999999,0.7590855110000000,-0.0077732001462451,-0.0000781799496391
0.9210444440000000,1.3539555599999999,-0.0080585436949569,-0.0001108703019498
1.5981610700000000,0.3768389330000000,-0.0076915705618942,-0.0000406562354698
0.5575923560000000,1.5674076400000001,-0.0082732101196574,-0.0000976220401105
1.6100496000000000,0.5649504000000000,-0.0076741086876335,-0.0000613218265673
1.2796896000000000,1.1453104000000001,-0.0078434607941359,-0.0001119840924932
0.7433038220000000,1.5566961800000001,-0.0081502827143497,-0.0001143026882268
1.4519111099999999,0.9480888890000000,-0.0077491126484894,-0.0000985115690938
1.1054424899999999,1.3445575100000000,-0.0079360508091990,-0.0001222813953794
1.7500000000000000,0.0000000000000000,-0.0075985656984735,0.0000000000000000
1.7633333300000000,0.1866666670000000,-0.0075878161141246,-0.0000210680787866
1.6220965300000001,0.7529034670000000,-0.0076529079431427,-0.0000823320448888
0.1878208000000000,1.7871792000000000,-0.0084878417369660,-0.0000691147795648
0.0000000000000000,1.8000000000000000,-0.0086107804878522,-0.0000427859143755
0.9289555560000000,1.5460444400000000,-0.0080271375267550,-0.0001290074245624
0.3753824000000000,1.7746176000000000,-0.0083645203091864,-0.0000925423789141
1.7766666700000000,0.3733333330000000,-0.0075732597551153,-0.0000423511118142
0.5627136000000000,1.7622864000000000,-0.0082409010759029,-0.0001133469592610
1.4630783999999999,1.1369216000000000,-0.0077216301549811,-0.0001193872477176
1.2898803599999999,1.3351196400000001,-0.0078134805261011,-0.0001322406161239
1.7900000000000000,0.5600000000000001,-0.0075549567859745,-0.0000639241309710
1.6342666699999999,0.9407333329999999,-0.0076281379357103,-0.0001037830515931
1.1145575100000000,1.5354424900000001,-0.0079038616518243,-0.0001419357723447
0.7498432000000000,1.7501568000000001,-0.0081170551475641,-0.0001317796203688
1.9250000000000000,0.0000000000000000,-0.0074829995955550,0.0000000000000000
1.9402005300000000,0.1847994670000000,-0.0074710860486950,-0.0000217646852341
1.8033333300000001,0.7466666670000000,-0.0075329865841876,-0.0000858721734891
0.9368000000000000,1.7382000000000000,-0.0079930555687758,-0.0001480907681265
1.4743480899999999,1.3256519099999999,-0.0076909446467252,-0.0001409069788732
1.9551722700000000,0.3698277330000000,-0.0074555324485255,-0.0000437771409958
0.1896000000000000,1.9854000000000001,-0.0084550907523225,-0.0000820588355868
1.6465247999999999,1.1284752000000000,-0.0075999573476914,-0.0001257788894371
0.0000000000000000,2.0000000000000000,-0.0085791610477160,-0.0000534340146353
1.3001196399999999,1.5248803600000000,-0.0077805383931364,-0.0001532708079978
0.3788000000000000,1.9712000000000001,-0.0083307276145150,-0.0001075432115642
0.5676444440000000,1.9573555600000001,-0.0082061395335840,-0.0001301962564205
1.8166666700000000,0.9333333330000000,-0.0075074823220782,-0.0001082882876342
1.9699504000000001,0.5550496000000000,-0.0074363475843281,-0.0000661160298081
1.1236128000000001,1.7263872000000000,-0.0078689612007909,-0.0001624791209006
0.7561777780000000,1.9438222199999999,-0.0080813815442979,-0.0001503208747091
2.1000000000000001,0.0000000000000000,-0.0073681020892085,0.0000000000000000
1.6588357300000001,1.3161642700000000,-0.0075685535997817,-0.0001484233892464
1.9845701300000000,0.7404298670000000,-0.0074135773298073,-0.0000888650029888
1.4856519100000001,1.5143480899999999,-0.0076572566701104,-0.0001631717070225
2.1170353799999999,0.1829646220000000,-0.0073550589572021,-0.0000223410926546
1.8300000000000001,1.1200000000000001,-0.0074785791103994,-0.0001312668626841
0.9444444440000000,1.9305555599999999,-0.0079565058842989,-0.0001681707503918
1.3103104000000001,1.7146896000000000,-0.0077448429505316,-0.0001751433649812
2.1336270200000000,0.3663729780000000,-0.0073385103582170,-0.0000449627069539
0.1912272000000000,2.1837727999999998,-0.0084200198161676,-0.0000963755436014
0.0000000000000000,2.2000000000000002,-0.0085451461019251,-0.0000656028224865
0.3819616000000000,2.1680383999999999,-0.0082946686065346,-0.0001238007925440
1.9990666699999999,0.9259333330000000,-0.0073872910097303,-0.0001121105543332
2.1498431999999998,0.5501568000000000,-0.0073184230205745,-0.0000679427051545
1.1324888900000001,1.9175111100000000,-0.0078315656976477,-0.0001839740302760
0.5722579560000000,2.1527420400000001,-0.0081691407278746,-0.0001482211729400
1.6711642700000000,1.5038357300000000,-0.0075341029374962,-0.0001717987331023
1.8433333300000001,1.3066666700000000,-0.0074464142159481,-0.0001549012198815
1.4969216000000001,1.7030784000000001,-0.0076207650352706,-0.0001862635155069
0.7621710220000000,2.1378289800000001,-0.0080434788597005,-0.0001699651680178
2.2749999999999999,0.0000000000000000,-0.0072539564460543,0.0000000000000000
2.1657521800000001,0.7342478220000000,-0.0072948029264992,-0.0000913649543851
2.0134751999999998,1.1115248000000000,-0.0073576028377088,-0.0001359409721102
2.2938055099999999,0.1811944890000000,-0.0072398381264421,-0.0000228150542726
1.3203555600000001,1.9046444400000000,-0.0077066036643569,-0.0001979412854851
0.9517555559999999,2.1232444400000001,-0.0079177168433235,-0.0001892995870872
2.3119800900000000,0.3630199110000000,-0.0072223132488368,-0.0000459362995778
2.1814222200000000,0.9185777780000000,-0.0072676913504232,-0.0001153170000218
1.8566666700000001,1.4933333300000000,-0.0074111615473754,-0.0001792754806996
1.6834751999999999,1.6915248000000001,-0.0074967905607641,-0.0001959924638411
0.1926416000000000,2.3823584000000002,-0.0083828290727326,-0.0001121197819195
2.3296207999999998,0.5453792000000000,-0.0072013104372013,-0.0000694445217130
0.3847648000000000,2.3652351999999999,-0.0082565589671804,-0.0001413592443462
1.1410663100000000,2.1089336900000002,-0.0077918911356812,-0.0002064772511972
0.0000000000000000,2.3999999999999999,-0.0085089120422105,-0.0000793687266780
2.0278309299999999,1.2971690700000000,-0.0073246335854201,-0.0001604476028644
0.5764272000000000,2.3485727999999999,-0.0081301317696774,-0.0001674577832853
1.5080888900000000,1.8919111099999999,-0.0075816714852493,-0.0002102459124603
2.4500000000000002,0.0000000000000000,-0.0071406436989453,0.0000000000000000
0.7676864000000000,2.3323136000000000,-0.0080035753480986,-0.0001907433277288
2.3468247099999999,0.7281752889999999,-0.0071768010162923,-0.0000934259382418
2.1969216000000000,1.1030784000000000,-0.0072371577461522,-0.0001398835729838
2.4704785800000000,0.1795214220000000,-0.0071255285359848,-0.0000231971351488
1.3301580399999999,2.0948419600000001,-0.0076660385987750,-0.0002217028423792
0.9586000000000000,2.3163999999999998,-0.0078769139191937,-0.0002115172913823
1.8700000000000001,1.6799999999999999,-0.0073729930851598,-0.0002044650185623
2.4901806199999998,0.3598193780000000,-0.0071070609835747,-0.0000467199224661
2.0421690699999999,1.4828309300000000,-0.0072885209737177,-0.0001857113209899
1.6957333299999999,1.8792666700000000,-0.0074568169916627,-0.0002210671160816
2.3636888900000002,0.9113111110000000,-0.0071487963405032,-0.0001179695441458
2.2123185799999998,1.2876814200000000,-0.0072033048219951,-0.0001651511620103
2.5092256000000002,0.5407744000000000,-0.0070851363928166,-0.0000706537241059
1.1492256000000001,2.3007743999999999,-0.0077501721673999,-0.0002300179703570
1.5190855100000000,2.0809144900000001,-0.0075401905433908,-0.0002351825122153
0.1937824000000000,2.5812176000000000,-0.0083437274679486,-0.0001293332660905
0.3871072000000000,2.5628928000000002,-0.0082166226546790,-0.0001602524720632
0.0000000000000000,2.6000000000000001,-0.0084706447005500,-0.0000947908223322
0.5800252440000000,2.5449747600000001,-0.0080893450759813,-0.0001879311340989
2.3803103999999999,1.0946895999999999,-0.0071173444513648,-0.0001431639414400
2.6250000000000000,0.0000000000000000,-0.0070282500532073,0.0000000000000000
2.5277329800000001,0.7222670220000000,-0.0070596984282352,-0.0000950894466745
0.7725873780000000,2.5274126200000002,-0.0079619108639404,-0.0002126884811948
2.0565248000000000,1.6684752000000000,-0.0072494257754894,-0.0002118009945192
1.3396208000000001,2.2853791999999999,-0.0076233696999597,-0.0002464844880505
1.8833333299999999,1.8666666700000001,-0.0073320828750160,-0.0002305368439671
2.6470222200000002,0.1779777780000000,-0.0070122365022509,-0.0000234997504293
2.2276814200000001,1.4723185800000000,-0.0071662583262605,-0.0001912001735975
1.7079034700000000,2.0670965300000002,-0.0074143762998374,-0.0002470760770310
0.9648444440000000,2.5101555599999998,-0.0078343351021868,-0.0002348395881846
2.6681777800000002,0.3568222220000000,-0.0069928677343650,-0.0000473361526336
2.5458222199999998,0.9041777780000000,-0.0070307356673708,-0.0001201201506212
2.3967863100000000,1.2782136900000001,-0.0070825287653120,-0.0001690912528363
1.5298432000000000,2.2701568000000001,-0.0074965337251874,-0.0002611027747017
2.6886000000000001,0.5364000000000000,-0.0069700180890480,-0.0000716018962779
1.1568472900000000,2.4931527099999999,-0.0077066352164268,-0.0002546343015003
2.0709333299999999,1.8540666699999999,-0.0072075231523186,-0.0002387802823038
2.5636128000000000,1.0863872000000001,-0.0069982777909541,-0.0001458375837721
0.1945888000000000,2.7804112000000001,-0.0083029297027182,-0.0001480447742032
0.3888864000000000,2.7611135999999998,-0.0081750893320230,-0.0001805009173307
2.2430783999999999,1.6569216000000000,-0.0071261631460723,-0.0002181006522005
1.8966666700000001,2.0533333300000001,-0.0072886333165530,-0.0002575410842347
0.0000000000000000,2.7999999999999998,-0.0084305356612389,-0.0001119110049509
2.7999999999999998,0.0000000000000000,-0.0069168652784705,0.0000000000000000
2.7084222200000001,0.7165777780000000,-0.0069436115463676,-0.0000963949525259
0.5829251560000001,2.7420748399999999,-0.0080470188341339,-0.0002096505888811
1.3486467600000001,2.4763532399999999,-0.0075788278841122,-0.0002723007701128
2.4132136900000001,1.4617863099999999,-0.0070444549079083,-0.0001958314001692
2.8234040899999999,0.1765959110000000,-0.0069000747904609,-0.0000237349444038
0.7767374220000000,2.7232625800000001,-0.0079187269499896,-0.0002358149391930
1.7199504000000001,2.2550496000000000,-0.0073696832644221,-0.0002740681153119
2.8459207100000001,0.3540792890000000,-0.0068798611152471,-0.0000478071166352
2.7277777799999998,0.8972222220000000,-0.0069136204570443,-0.0001218149504275
0.9703555560000000,2.7046444400000000,-0.0077902241725857,-0.0002592902044616
2.5812241800000000,1.2687758200000001,-0.0069623923250069,-0.0001723288017258
1.5402936899999999,2.4597063100000001,-0.0074509289263077,-0.0002880524302010
2.2585777800000000,1.8414222200000001,-0.0070831811736402,-0.0002459100092325
2.8676864000000002,0.5323136000000001,-0.0068560863057077,-0.0000723191715175
2.0854298700000000,2.0395701300000000,-0.0071629955864627,-0.0002667016276269
1.1638119099999999,2.6861880899999999,-0.0076615248864443,-0.0002803376736141
2.4296896000000001,1.6453104000000001,-0.0070032586437831,-0.0002234533541316
1.9099999999999999,2.2400000000000002,-0.0072428445184171,-0.0002855179135034
2.7467999999999999,1.0782000000000000,-0.0068800629698913,-0.0001479594197613
2.9750000000000001,0.0000000000000000,-0.0068065873657664,0.0000000000000000
2.8888376899999999,0.7111623110000000,-0.0068286649308786,-0.0000973790497024
2.5987758200000002,1.4512241800000001,-0.0069231813914301,-0.0001996719499154
0.3900000000000000,2.9600000000000000,-0.0081321922445026,-0.0002021150394985
0.1950000000000000,2.9800000000000000,-0.0082606536214888,-0.0001682706509961
1.3571388400000000,2.6678611600000002,-0.0075326440533683,-0.0002991837097357
1.7318389300000001,2.4431610699999999,-0.0073229525988337,-0.0003020615015187
0.5850000000000000,2.9399999999999999,-0.0080033950205425,-0.0002326314039164
0.0000000000000000,3.0000000000000000,-0.0083887790620948,-0.0001307543416161
2.9995918200000000,0.1754081780000000,-0.0067891562088664,-0.0000239143836071
0.7800000000000000,2.9199999999999999,-0.0078742691401448,-0.0002601283173453
2.7656222200000000,1.2593777799999999,-0.0068429993291405,-0.0001749201305916
2.9095111100000000,0.8904888890000000,-0.0067975631913985,-0.0001230958686745
3.0233585800000000,0.3516414220000000,-0.0067681625813863,-0.0000481534402844
2.2742478199999998,2.0257521800000000,-0.0070374892538862,-0.0002746731812957
2.4463111099999999,1.8286888900000000,-0.0069590986500584,-0.0002520143744729
2.1000496000000002,2.2249504000000000,-0.0071160325173240,-0.0002956018365459
0.9750000000000000,2.8999999999999999,-0.0077448259785862,-0.0002848776903512
1.5503687100000001,2.6496312899999999,-0.0074035977238259,-0.0003160346132232
2.6163872000000001,1.6336128000000001,-0.0068807748283832,-0.0002279355074097
3.0464272000000001,0.5285728000000000,-0.0067434659285278,-0.0000728335727122
1.9233333300000000,2.4266666699999999,-0.0071949172882885,-0.0003144986711453
1.1699999999999999,2.8799999999999999,-0.0076150827603099,-0.0003071373767091
2.9298432000000001,1.0701567999999999,-0.0067627965405600,-0.0001495757763887
2.7843777799999998,1.4406222200000001,-0.0068025265458083,-0.0002027797874495
3.0689246200000002,0.7060753780000000,-0.0067149825266019,-0.0000980758001000
3.1499999999999999,0.0000000000000000,-0.0066975122573103,0.0000000000000000
1.7435338700000000,2.6314661300000002,-0.0072743999457993,-0.0003310861961553
0.3892312000000000,3.1357688000000001,-0.0080942382715192,-0.0002220759997224
0.1947310250000000,3.1552689799999998,-0.0082227389451205,-0.0001871923427982
1.3650000000000000,2.8599999999999999,-0.0074850584376358,-0.0003271344714165
0.5835261750000000,3.1164738299999999,-0.0079655124540684,-0.0002536647152381
0.0000000000000000,3.1749999999999998,-0.0083510417793475,-0.0001486647555582
3.1755530699999999,0.1744469330000000,-0.0066796007803971,-0.0000240459824559
2.4631752900000001,2.0118247100000000,-0.0069121475367273,-0.0002815586224576
2.2901568000000001,2.2098431999999999,-0.0069892765549155,-0.0003044280832961
0.7776416000000000,3.0973584000000001,-0.0078365417820084,-0.0002822696023344
2.6341777799999999,1.8158222200000000,-0.0068353252905472,-0.0002571766093632
2.9499704900000001,1.2500295100000001,-0.0067244260070834,-0.0001769179941809
2.1148277300000000,2.4101722699999999,-0.0070668406800198,-0.0003255002752863
3.0909777799999998,0.8840222220000000,-0.0066826828822205,-0.0001240017265583
3.2004405299999998,0.3495594670000000,-0.0066578973664920,-0.0000483916811088
0.9716031250000000,3.0783968800000001,-0.0077073149892998,-0.0003081658621627
2.8031999999999999,1.6217999999999999,-0.0067587751712584,-0.0002316091644580
1.5600000000000001,2.8399999999999999,-0.0073547739384596,-0.0003450753548383
1.9366666699999999,2.6133333300000001,-0.0071450691425223,-0.0003444967778507
3.2247648000000000,0.5252352000000000,-0.0066322837491251,-0.0000731681349628
1.1654363999999999,3.0595636000000002,-0.0075778241269022,-0.0003316127905728
3.1127136000000002,1.0622864000000001,-0.0066465892417320,-0.0001507291363702
2.9700295099999998,1.4299704900000001,-0.0066825533963684,-0.0002052112699325
2.4803791999999998,2.1946208000000000,-0.0068625901098956,-0.0003121166375764
2.6522670200000000,1.9977329800000001,-0.0067870051861654,-0.0002874374192683
1.7549999999999999,2.8199999999999998,-0.0072242505578921,-0.0003611442929109
3.2486282700000002,0.7013717330000000,-0.0066026875862157,-0.0000985132963350
2.3063729799999999,2.3936270199999998,-0.0069387378934897,-0.0003351959388470
3.3250000000000002,0.0000000000000000,-0.0065897452464821,0.0000000000000000
1.3591670800000000,3.0408329300000001,-0.0074480640096586,-0.0003528358461427
0.3880736000000000,3.3119263999999999,-0.0080554479268714,-0.0002430967763226
0.1942312000000000,3.3307688000000000,-0.0081839321421619,-0.0002072870440775
0.5815704000000000,3.2934296000000001,-0.0079268172458916,-0.0002756740061249
2.8222222200000000,1.8027777800000000,-0.0067119029083053,-0.0002614649370714
0.0000000000000000,3.3500000000000001,-0.0083123208071360,-0.0001678966229903
3.3512554699999999,0.1737445330000000,-0.0065715264722945,-0.0000241398247353
2.1297994700000000,2.5952005300000001,-0.0070156217217090,-0.0003564165680639
0.7747648000000000,3.2752352000000000,-0.0077980014178899,-0.0003053146085298
3.1342590200000000,1.2407409800000000,-0.0066067719555109,-0.0001783677368055
3.2721333300000000,0.8778666670000000,-0.0065690914500748,-0.0001245648581392
3.3771157299999999,0.3478842670000000,-0.0065491957408404,-0.0000485377696684
2.9901567999999998,1.6098432000000000,-0.0066373156329163,-0.0002345309243923
1.5528207999999999,3.0221792000000001,-0.0073180309118981,-0.0003720367421282
0.9677000000000000,3.2572999999999999,-0.0076689678786193,-0.0003323039506471
1.9500000000000000,2.7999999999999998,-0.0070935119082847,-0.0003755175617025
1.1604192000000000,3.2395808000000001,-0.0075396892810041,-0.0003568943847456
3.4026415999999999,0.5223584000000000,-0.0065226664967147,-0.0000733454212117
2.6707744000000000,2.1792256000000001,-0.0067360003808511,-0.0003187453998496
2.4980199100000000,2.3769800900000000,-0.0068106200280336,-0.0003437029689471
3.2953823999999998,1.0546176000000000,-0.0065315379044815,-0.0001514554056877
3.1557409800000000,1.4192590199999999,-0.0065633437218451,-0.0002070155032733
2.8415777800000002,1.9834222200000000,-0.0066620870721468,-0.0002923883845806
2.3229646200000000,2.5770353799999999,-0.0068860718961338,-0.0003669852692397
1.7464232300000000,3.0035767799999999,-0.0071877242296257,-0.0003894074982560
1.3529656000000001,3.2220344000000001,-0.0074101399469493,-0.0003793018264877
3.4278938700000001,0.6971061330000000,-0.0064918959906757,-0.0000987195518696
3.5000000000000000,0.0000000000000000,-0.0064833987170930,0.0000000000000000
3.0104888900000000,1.7895111100000001,-0.0065888785084111,-0.0002649366335538
0.3865704000000000,3.4884295999999999,-0.0080159297899007,-0.0002651787997509
2.1450000000000000,2.7799999999999998,-0.0069625804336207,-0.0003883522225027
0.1935261750000000,3.5064738300000000,-0.0081443484136287,-0.0002285501913160
0.5791862250000001,3.4708137799999998,-0.0078874189068541,-0.0002986529979877
0.0000000000000000,3.5249999999999999,-0.0082727413050476,-0.0001884377307430
3.5266666700000000,0.1733333330000000,-0.0064650588565012,-0.0000242041027996
0.7714272000000000,3.4535727999999999,-0.0077587591219432,-0.0003292613321760
3.3184778700000002,1.2315221300000001,-0.0064901185061797,-0.0001793080826910
3.1772863999999998,1.5977136000000001,-0.0065164559483892,-0.0002367552631981
1.5453824000000000,3.2046176000000002,-0.0072802998382623,-0.0003997374562904
1.9399999999999999,2.9849999999999999,-0.0070571424002700,-0.0004051170724033
3.4529333300000000,0.8720666670000000,-0.0064569000754783,-0.0001248170821138
0.9633468750000000,3.4366531299999998,-0.0076299020286855,-0.0003572877501113
3.5533333300000001,0.3466666670000000,-0.0064421857740978,-0.0000486074440569
2.6898193799999999,2.3601806200000000,-0.0066825049555317,-0.0003511132519021
2.8614000000000002,2.1636000000000002,-0.0066095194577904,-0.0003244047382287
2.5161944900000002,2.5588055100000000,-0.0067564321254221,-0.0003763233931683
1.1549988000000000,3.4200012000000002,-0.0075008039326508,-0.0003829700247403
3.0311623100000000,1.9688376900000000,-0.0065374300667525,-0.0002964710108793
3.5800000000000001,0.5200000000000000,-0.0064147422634972,-0.0000733861630833
2.3399999999999999,2.7599999999999998,-0.0068314775506927,-0.0003997925435715
3.3415221300000000,1.4084778700000000,-0.0064449687561874,-0.0002082321500563
1.7377127999999999,3.1872872000000001,-0.0071501485970502,-0.0004183819396805
3.4778207999999999,1.0471792000000000,-0.0064177520827863,-0.0001517881752969
2.1335767799999998,2.9664232300000002,-0.0069262845921730,-0.0004193112200040
3.1990222199999998,1.7759777800000001,-0.0064662913641264,-0.0002676523301523
1.3464365199999999,3.4035634799999999,-0.0073714264640369,-0.0004065275036169
3.6066666700000001,0.6933333330000000,-0.0063827344410348,-0.0000987198969081
3.6749999999999998,0.0000000000000000,-0.0063785987385468,0.0000000000000000
0.3847648000000000,3.6652352000000001,-0.0079757927129460,-0.0002883117521380
0.1926416000000000,3.6823584000000000,-0.0081040991410862,-0.0002509729252839
0.5764272000000000,3.6485728000000002,-0.0078474242337768,-0.0003225937731126
0.0000000000000000,3.7000000000000002,-0.0082324246943374,-0.0002102680190666
3.7020778700000001,0.1729221330000000,-0.0063601451078727,-0.0000242008276656
3.5026170699999999,1.2223829300000000,-0.0063745728710942,-0.0001797720774640
1.9299999999999999,3.1699999999999999,-0.0070196661972990,-0.0004353978537216
0.7676864000000000,3.6323135999999998,-0.0077189243168381,-0.0003541032253488
2.8818222200000001,2.3431777800000000,-0.0065544004022588,-0.0003575232535330
2.7095214200000002,2.5404785799999998,-0.0066267164817597,-0.0003845394582368
3.3646175999999999,1.5853824000000001,-0.0063962610663408,-0.0002383210709116
1.5377136000000000,3.3872863999999998,-0.0072417344924440,-0.0004281611868469
3.0523136000000002,2.1476864000000000,-0.0064831738979360,-0.0003291590047865
2.5350000000000001,2.7400000000000002,-0.0067002219435713,-0.0004099693858479
3.6333333300000001,0.8666666669999999,-0.0063462311927579,-0.0001247865092712
0.9586000000000000,3.6164000000000001,-0.0075902316208932,-0.0003831091531836
3.7295509299999998,0.3454490670000000,-0.0063367245584619,-0.0000485425334088
2.3271791999999998,2.9478208000000001,-0.0067951443489243,-0.0004321438350750
3.2210753799999998,1.9539246200000000,-0.0064130565768781,-0.0002997523684413
1.1492256000000001,3.6007744000000002,-0.0074612929811142,-0.0004098323843431
1.7288835800000000,3.3711164299999998,-0.0071116933020777,-0.0004480452491527
3.7573584000000002,0.5176416000000000,-0.0063083414426921,-0.0000732267595509
3.5273829299999999,1.3976170699999999,-0.0063275210505019,-0.0002088959465754
2.1222872000000002,3.1527128000000002,-0.0068888291587413,-0.0004509484423533
3.6600000000000001,1.0400000000000000,-0.0063053407085774,-0.0001517581577776
3.3878666700000002,1.7621333299999999,-0.0063441983152994,-0.0002696505132640
1.3396208000000001,3.5853792000000002,-0.0073320586654565,-0.0004344980165065
2.9029777800000001,2.5220222200000002,-0.0064969331811453,-0.0003917379179072
3.7854394700000000,0.6895605330000000,-0.0062750573146576,-0.0000984572656472
3.8500000000000001,0.0000000000000000,-0.0062754708200417,0.0000000000000000
2.7300000000000000,2.7200000000000002,-0.0065688312982557,-0.0004190094127786
3.0740792899999998,2.3259207100000001,-0.0064263225964187,-0.0003630080719396
0.3827000000000000,3.8422999999999998,-0.0079351410544531,-0.0003124832016709
0.1916031250000000,3.8583968700000000,-0.0080632939931451,-0.0002745354429908
2.5208329200000001,2.9291670800000000,-0.0066637180587655,-0.0004437413221552
1.9199999999999999,3.3550000000000000,-0.0069812664444407,-0.0004663567841329
0.5733468750000000,3.8266531300000000,-0.0078069368182280,-0.0003474890650448
0.0000000000000000,3.8750000000000000,-0.0081914861435196,-0.0002333642409788
3.6866666700000001,1.2133333300000000,-0.0062602197470178,-0.0001797960512428
3.2435727999999999,2.1314272000000001,-0.0063569738156562,-0.0003330820547312
3.8777802700000001,0.1722197330000000,-0.0062567586841249,-0.0000240900646258
