x-coordinate [mm],y-coordinate [mm],axial displacement [mm],lateral displacement [mm]
0.3871072000000000,2.5628928000000002,-0.0078855231361016,-0.0000234556740246
0.0000000000000000,2.6000000000000001,-0.0084091376687024,-0.0000445329064198
0.5800252440000000,2.5449747600000001,-0.0083407687478517,-0.0002236319131588
2.3803103999999999,1.0946895999999999,-0.0072904380574757,-0.0000416187753945
2.6250000000000000,0.0000000000000000,-0.0070635568760536,-0.0000619798236345
2.5277329800000001,0.7222670220000000,-0.0069014152159094,-0.0001739634958974
0.7725873780000000,2.5274126200000002,-0.0082283117482034,-0.0002666361896610
2.0565248000000000,1.6684752000000000,-0.0077153992066504,-0.0002294270289507
1.3396208000000001,2.2853791999999999,-0.0079131891585274,-0.0002448786331657
1.8833333299999999,1.8666666700000001,-0.0072653807084028,0.0002758222790336
2.6470222200000002,0.1779777780000000,-0.0069339657813644,-0.0002681483619627
2.2276814200000001,1.4723185800000000,-0.0070759224424749,-0.0004055502949069
1.7079034700000000,2.0670965300000002,-0.0074404332304666,-0.0001978643479484
0.9648444440000000,2.5101555599999998,-0.0077975972830144,-0.0002449618836442
2.6681777800000002,0.3568222220000000,-0.0070880983376888,-0.0001933662776936
2.5458222199999998,0.9041777780000000,-0.0068583313450594,-0.0000547227254616
2.3967863100000000,1.2782136900000001,-0.0073548676594861,-0.0000184930701799
1.5298432000000000,2.2701568000000001,-0.0074055278138986,-0.0004918470840035
2.6886000000000001,0.5364000000000000,-0.0071397599650347,-0.0001531753062336
1.1568472900000000,2.4931527099999999,-0.0077736126042196,-0.0005122155877366
2.0709333299999999,1.8540666699999999,-0.0070969664831297,-0.0002220647448872
2.5636128000000000,1.0863872000000001,-0.0067904596602531,-0.0001130777236710
0.1945888000000000,2.7804112000000001,-0.0085264574393712,-0.0000115298314965
0.3888864000000000,2.7611135999999998,-0.0079229575901988,-0.0003977744403775
2.2430783999999999,1.6569216000000000,-0.0069941345178629,-0.0001586021765045
1.8966666700000001,2.0533333300000001,-0.0073022064272615,-0.0002862027353526
0.0000000000000000,2.7999999999999998,-0.0084695799008187,0.0001664797270916
2.7999999999999998,0.0000000000000000,-0.0069603865484991,0.0000613494746657
2.7084222200000001,0.7165777780000000,-0.0070042330706379,-0.0002038317928825
0.5829251560000001,2.7420748399999999,-0.0080424097092489,-0.0002554370374112
1.3486467600000001,2.4763532399999999,-0.0075685698129424,-0.0003795448505849
2.4132136900000001,1.4617863099999999,-0.0068792423498660,0.0000919728542544
2.8234040899999999,0.1765959110000000,-0.0065946794531142,-0.0001259548819968
0.7767374220000000,2.7232625800000001,-0.0078253440628526,-0.0005571820286450
1.7199504000000001,2.2550496000000000,-0.0074116259320998,-0.0003143167197039
2.8459207100000001,0.3540792890000000,-0.0067548230438296,0.0001808935654204
2.7277777799999998,0.8972222220000000,-0.0068769750044440,0.0000108432657501
0.9703555560000000,2.7046444400000000,-0.0079961776812990,-0.0002264733313074
2.5812241800000000,1.2687758200000001,-0.0067725479587806,0.0001847523001067
1.5402936899999999,2.4597063100000001,-0.0073895165424784,-0.0004055947256740
2.2585777800000000,1.8414222200000001,-0.0070561461852203,-0.0001941027476818
2.8676864000000002,0.5323136000000001,-0.0067530370386027,-0.0002466858746131
2.0854298700000000,2.0395701300000000,-0.0071107143216516,-0.0004242849342804
1.1638119099999999,2.6861880899999999,-0.0078498220406354,-0.0003492056216279
2.4296896000000001,1.6453104000000001,-0.0070357261783439,-0.0000939299359144
1.9099999999999999,2.2400000000000002,-0.0072720554452834,0.0001253074353327
2.7467999999999999,1.0782000000000000,-0.0069864652452530,0.0000118289296447
2.9750000000000001,0.0000000000000000,-0.0064701666468338,-0.0002142154921139
2.8888376899999999,0.7111623110000000,-0.0070038108001106,-0.0001384101475614
2.5987758200000002,1.4512241800000001,-0.0070199444014522,-0.0003105605708954
0.3900000000000000,2.9600000000000000,-0.0082745931543081,-0.0002607036592419
0.1950000000000000,2.9800000000000000,-0.0084954960877802,0.0000677757452278
1.3571388400000000,2.6678611600000002,-0.0075710919568762,-0.0002237046968293
1.7318389300000001,2.4431610699999999,-0.0073777666448202,-0.0001037466299917
0.5850000000000000,2.9399999999999999,-0.0076973805176577,-0.0001119410270268
0.0000000000000000,3.0000000000000000,-0.0084385840105975,-0.0002893315659981
2.9995918200000000,0.1754081780000000,-0.0070019988914442,0.0001622492269170
0.7800000000000000,2.9199999999999999,-0.0075535776805208,-0.0005302059842445
2.7656222200000000,1.2593777799999999,-0.0065960634997624,-0.0000149622352945
2.9095111100000000,0.8904888890000000,-0.0068434884815912,-0.0000031683843860
3.0233585800000000,0.3516414220000000,-0.0070693945221822,0.0001719323354629
2.2742478199999998,2.0257521800000000,-0.0071264148171756,-0.0005586215459754
2.4463111099999999,1.8286888900000000,-0.0069902868572033,-0.0002927415931984
2.1000496000000002,2.2249504000000000,-0.0070608188665377,-0.0002920192231065
0.9750000000000000,2.8999999999999999,-0.0077970587077415,-0.0002648074024770
1.5503687100000001,2.6496312899999999,-0.0073149133412451,-0.0001407632922526
2.6163872000000001,1.6336128000000001,-0.0068023959864967,-0.0000877966658859
3.0464272000000001,0.5285728000000000,-0.0069936017098931,0.0000575695813050
1.9233333300000000,2.4266666699999999,-0.0073845094727548,-0.0002787925933346
1.1699999999999999,2.8799999999999999,-0.0077633039790980,0.0000280647034019
2.9298432000000001,1.0701567999999999,-0.0068643600506156,-0.0002145952645184
2.7843777799999998,1.4406222200000001,-0.0068666416471283,-0.0001825502206440
3.0689246200000002,0.7060753780000000,-0.0067124887183295,-0.0002134142458635
3.1499999999999999,0.0000000000000000,-0.0073033477255911,-0.0000123056219559
1.7435338700000000,2.6314661300000002,-0.0073658028739737,-0.0001859686435727
0.3892312000000000,3.1357688000000001,-0.0078457485902410,-0.0004675443655448
0.1947310250000000,3.1552689799999998,-0.0084360792249174,-0.0001490062235791
1.3650000000000000,2.8599999999999999,-0.0072983128051016,-0.0004740981468365
0.5835261750000000,3.1164738299999999,-0.0078954482537972,-0.0000959878109952
0.0000000000000000,3.1749999999999998,-0.0083568429320893,-0.0005417412023282
3.1755530699999999,0.1744469330000000,-0.0066431103468959,-0.0004151508253517
2.4631752900000001,2.0118247100000000,-0.0072251587395575,0.0000433000831332
2.2901568000000001,2.2098431999999999,-0.0070061844508790,-0.0003343120956872
0.7776416000000000,3.0973584000000001,-0.0075157525118879,-0.0006759232246957
2.6341777799999999,1.8158222200000000,-0.0068156557356191,-0.0005944041098883
2.9499704900000001,1.2500295100000001,-0.0067161512843854,-0.0001943023319276
2.1148277300000000,2.4101722699999999,-0.0072136745025591,-0.0002640230570721
3.0909777799999998,0.8840222220000000,-0.0066888456282230,-0.0000564926039755
3.2004405299999998,0.3495594670000000,-0.0066114279639671,0.0001650066708901
0.9716031250000000,3.0783968800000001,-0.0076220374778180,-0.0002415775582537
2.8031999999999999,1.6217999999999999,-0.0068333369196031,-0.0002463058947191
1.5600000000000001,2.8399999999999999,-0.0074020648552111,-0.0001355239882442
1.9366666699999999,2.6133333300000001,-0.0067403309652016,0.0000672757995074
3.2247648000000000,0.5252352000000000,-0.0070839545432243,-0.0000678294649124
1.1654363999999999,3.0595636000000002,-0.0071319349908109,-0.0003797176480080
3.1127136000000002,1.0622864000000001,-0.0065790765016094,0.0000569659003999
2.9700295099999998,1.4299704900000001,-0.0064825412324506,-0.0003066563286800
2.4803791999999998,2.1946208000000000,-0.0071954230048931,-0.0006087325783045
2.6522670200000000,1.9977329800000001,-0.0069050120990064,-0.0003087350017337
1.7549999999999999,2.8199999999999998,-0.0072798633906451,-0.0003120915055993
3.2486282700000002,0.7013717330000000,-0.0065181444479716,-0.0000693546898637
2.3063729799999999,2.3936270199999998,-0.0072727780330598,-0.0005588130219320
3.3250000000000002,0.0000000000000000,-0.0064954183811988,-0.0001193882282536
1.3591670800000000,3.0408329300000001,-0.0076906334495935,-0.0004887334766345
0.3880736000000000,3.3119263999999999,-0.0080422099171864,-0.0000520858864789
0.1942312000000000,3.3307688000000000,-0.0080534609644296,-0.0002334471524489
0.5815704000000000,3.2934296000000001,-0.0078614052524562,-0.0001457931705508
2.8222222200000000,1.8027777800000000,-0.0064953762074579,-0.0001417619293857
0.0000000000000000,3.3500000000000001,-0.0081111053849722,-0.0002063967341081
3.3512554699999999,0.1737445330000000,-0.0067017080196141,-0.0004202996117657
2.1297994700000000,2.5952005300000001,-0.0069642104902222,-0.0002838289140283
0.7747648000000000,3.2752352000000000,-0.0079868769791708,-0.0001645246887325
3.1342590200000000,1.2407409800000000,-0.0068711296597894,-0.0003288871257990
3.2721333300000000,0.8778666670000000,-0.0063841262633761,-0.0001279483522576
3.3771157299999999,0.3478842670000000,-0.0065491857710253,-0.0001368706060228
2.9901567999999998,1.6098432000000000,-0.0066482994158382,0.0001057360356910
1.5528207999999999,3.0221792000000001,-0.0071358054587673,-0.0003781505861952
0.9677000000000000,3.2572999999999999,-0.0075500511391375,-0.0002915203996280
1.9500000000000000,2.7999999999999998,-0.0070234716735098,-0.0005850796072756
1.1604192000000000,3.2395808000000001,-0.0072896390353431,-0.0005039684566536
3.4026415999999999,0.5223584000000000,-0.0063367086050032,-0.0003446579407310
2.6707744000000000,2.1792256000000001,-0.0066880477294394,-0.0001730282841713
2.4980199100000000,2.3769800900000000,-0.0069486922486558,-0.0002222655981033
3.2953823999999998,1.0546176000000000,-0.0066618486328315,-0.0003171124826687
3.1557409800000000,1.4192590199999999,-0.0063249233477388,0.0003705133542914
2.8415777800000002,1.9834222200000000,-0.0069844531498824,-0.0001085613027617
2.3229646200000000,2.5770353799999999,-0.0068909642834610,-0.0002858274615913
1.7464232300000000,3.0035767799999999,-0.0075774936650055,-0.0000061707199181
1.3529656000000001,3.2220344000000001,-0.0072060403440588,-0.0008704393418861
3.4278938700000001,0.6971061330000000,-0.0063195527301970,-0.0001169322339491
3.5000000000000000,0.0000000000000000,-0.0064831663003963,-0.0000049360092607
3.0104888900000000,1.7895111100000001,-0.0066030459510432,-0.0002249494243912
0.3865704000000000,3.4884295999999999,-0.0085131865740413,-0.0004728417323884
2.1450000000000000,2.7799999999999998,-0.0068463459690855,-0.0002824788556524
0.1935261750000000,3.5064738300000000,-0.0085828353976219,-0.0006719739508585
0.5791862250000001,3.4708137799999998,-0.0083512749681827,-0.0002771697210720
0.0000000000000000,3.5249999999999999,-0.0082567545629880,-0.0001006558480363
3.5266666700000000,0.1733333330000000,-0.0066547550532153,-0.0000324027842818
0.7714272000000000,3.4535727999999999,-0.0076764609976585,-0.0002563994968739
3.3184778700000002,1.2315221300000001,-0.0063547229450429,-0.0003320476070131
3.1772863999999998,1.5977136000000001,-0.0063449094393481,-0.0001268504528182
1.5453824000000000,3.2046176000000002,-0.0074185316633389,-0.0004746649804019
1.9399999999999999,2.9849999999999999,-0.0069672668756367,-0.0007369488611396
3.4529333300000000,0.8720666670000000,-0.0064367734054153,-0.0001868628022690
0.9633468750000000,3.4366531299999998,-0.0074646880289915,-0.0004812763565125
3.5533333300000001,0.3466666670000000,-0.0063349543581126,-0.0002535256812179
2.6898193799999999,2.3601806200000000,-0.0065029272703346,-0.0002501135497905
2.8614000000000002,2.1636000000000002,-0.0066359070313754,-0.0003163101155513
2.5161944900000002,2.5588055100000000,-0.0067858724166524,-0.0004272694392072
1.1549988000000000,3.4200012000000002,-0.0072992492515897,-0.0004925172084466
3.0311623100000000,1.9688376900000000,-0.0069621611592356,0.0000388477790665
3.5800000000000001,0.5200000000000000,-0.0065156595446000,0.0001612144123194
2.3399999999999999,2.7599999999999998,-0.0070855964406544,-0.0004376048063785
3.3415221300000000,1.4084778700000000,-0.0065214857167289,-0.0001909176214301
1.7377127999999999,3.1872872000000001,-0.0070204127446405,-0.0001158699194237
3.4778207999999999,1.0471792000000000,-0.0062526066529380,0.0002068659687393
2.1335767799999998,2.9664232300000002,-0.0071292733207090,-0.0001987871111611
3.1990222199999998,1.7759777800000001,-0.0065605053466630,-0.0003328218212646
1.3464365199999999,3.4035634799999999,-0.0073440214892109,-0.0005230904877801
3.6066666700000001,0.6933333330000000,-0.0064411071161856,0.0000515975504236
3.6749999999999998,0.0000000000000000,-0.0063182350274946,-0.0001727468635325
0.3847648000000000,3.6652352000000001,-0.0078958065243548,-0.0005024868681276
0.1926416000000000,3.6823584000000000,-0.0082900914528743,-0.0003220202850203
0.5764272000000000,3.6485728000000002,-0.0078827902869627,-0.0001314178587350
0.0000000000000000,3.7000000000000002,-0.0086588436141697,-0.0001784116886550
3.7020778700000001,0.1729221330000000,-0.0061310727657690,0.0000247875338609
3.5026170699999999,1.2223829300000000,-0.0065003910232930,0.0000451778579694
1.9299999999999999,3.1699999999999999,-0.0072604361920994,-0.0003884722700620
0.7676864000000000,3.6323135999999998,-0.0077697132535226,-0.0005818157211945
2.8818222200000001,2.3431777800000000,-0.0068401297751852,-0.0001891045258353
2.7095214200000002,2.5404785799999998,-0.0066308880053000,-0.0002892710910060
3.3646175999999999,1.5853824000000001,-0.0065083940656464,-0.0002559990088247
1.5377136000000000,3.3872863999999998,-0.0068061787506072,-0.0005107683126244
3.0523136000000002,2.1476864000000000,-0.0062554808204701,-0.0004380756661996
2.5350000000000001,2.7400000000000002,-0.0071995992442082,-0.0004147707230389
3.6333333300000001,0.8666666669999999,-0.0062579658064123,-0.0002848892407125
0.9586000000000000,3.6164000000000001,-0.0078698591960554,-0.0004855472262714
3.7295509299999998,0.3454490670000000,-0.0063877355944381,-0.0003458776081233
2.3271791999999998,2.9478208000000001,-0.0067622635342605,-0.0005358722132101
3.2210753799999998,1.9539246200000000,-0.0062635097711165,-0.0004383981786704
1.1492256000000001,3.6007744000000002,-0.0075159023709948,-0.0002943020289676
1.7288835800000000,3.3711164299999998,-0.0067964332727685,-0.0001570518567083
3.7573584000000002,0.5176416000000000,-0.0064045288730479,0.0001338702104169
3.5273829299999999,1.3976170699999999,-0.0062620186263360,0.0000004687505937
2.1222872000000002,3.1527128000000002,-0.0067558823346158,-0.0003157063335829
3.6600000000000001,1.0400000000000000,-0.0062883029900331,-0.0000424392358174
3.3878666700000002,1.7621333299999999,-0.0061680077582231,-0.0001196527784257
1.3396208000000001,3.5853792000000002,-0.0072674160378870,-0.0005804658116637
2.9029777800000001,2.5220222200000002,-0.0066537624178781,-0.0002250974288152
3.7854394700000000,0.6895605330000000,-0.0066361319849348,-0.0003381673541469
3.8500000000000001,0.0000000000000000,-0.0059037522303306,0.0001237546952273
2.7300000000000000,2.7200000000000002,-0.0066897373160106,-0.0005854919401565
3.0740792899999998,2.3259207100000001,-0.0064056506519566,-0.0005571070341800
0.3827000000000000,3.8422999999999998,-0.0078225076634239,-0.0004031853608929
0.1916031250000000,3.8583968700000000,-0.0080405745937983,-0.0005350769440341
2.5208329200000001,2.9291670800000000,-0.0068446633013251,-0.0004405463625059
1.9199999999999999,3.3550000000000000,-0.0070748093609310,-0.0002442249485852
0.5733468750000000,3.8266531300000000,-0.0078319148076727,-0.0003973638434427
0.0000000000000000,3.8750000000000000,-0.0078956944452188,-0.0001342239143015
3.6866666700000001,1.2133333300000000,-0.0064323828850192,-0.0001473885526227
3.2435727999999999,2.1314272000000001,-0.0062000401221986,-0.0000907178579082
3.8777802700000001,0.1722197330000000,-0.0061950340561352,-0.0000557531808994
1.5298432000000000,3.5701567999999999,-0.0072492545833358,-0.0003986913360717
3.5521791999999999,1.5728207999999999,-0.0064881917376925,0.0002542731887715
