axial strain [-],lateral strain [-],axial stress [MPa]
0.0434956572886001,-0.0264574758922830,391.0293037115250172
0.0439097665952199,-0.0266961503527200,391.4937380647630221
0.0443206669180700,-0.0269483649357530,392.0092731992240260
0.0447444146685601,-0.0271917754978970,392.4414653375359876
0.0451591435875200,-0.0274317380722250,392.9386114686699898
0.0455841821759599,-0.0276595752644120,393.3729994284419718
0.0459991407031399,-0.0279054678311480,393.8521189170430148
0.0464181268628900,-0.0281608481039201,394.2697419322479959
0.0468389541779299,-0.0284018144371700,394.7161131226609996
0.0472514793393699,-0.0286394178868949,395.1339746991320112
0.0476753242409100,-0.0288874580762780,395.5450411144270220
0.0480896520013201,-0.0291153698071910,395.9985980484710240
0.0485165616524501,-0.0293729551235919,396.4361297941039766
0.0489258774958601,-0.0295983179307600,396.8753282007770053
0.0493447830732701,-0.0298472749007710,397.2996409230950121
0.0497682653263101,-0.0300959814706940,397.7069555392960183
