axial strain [-],lateral strain [-],axial stress [MPa]
0.0000000000000000,0.0000000000000000,0.0000000000000000
0.0001510915448599,-0.0000386449101930,28.7923315749211000
0.0003021830897101,-0.0000813187314120,62.7793955828891015
0.0004532746345700,-0.0001240966326260,89.8412878493377036
0.0006043661794299,-0.0001635013755560,119.9354670256660000
0.0007554577242901,-0.0002007224699780,150.4944186001629873
0.0009065492691400,-0.0002609847155910,177.8434969181560064
0.0010576408140000,-0.0003067732319910,204.9743200847140088
0.0012087323588601,-0.0003390432648980,228.0390957723429892
0.0013598239037100,-0.0004206697305870,244.7350959958739907
0.0015109154485700,-0.0004676359051590,258.0058817611550239
0.0016050690761100,-0.0005196919918230,264.4792275004789985
0.0017869785181299,-0.0006295260970930,273.6274183135540170
0.0020483116399299,-0.0007884361440400,280.6424383678589720
0.0023735309559600,-0.0009850229033730,285.7173741415339805
0.0027378945987000,-0.0012206965168250,289.4146244081250074
0.0031580277685499,-0.0014898328291160,292.3217728823369725
0.0036005356377700,-0.0017821126590920,294.6471130748349765
0.0040619876804799,-0.0020835937844300,296.7376553787000262
0.0045216606038401,-0.0023804560123299,298.5858761098770060
0.0049632270510800,-0.0026688790541830,300.3083732850560068
0.0054204845093999,-0.0029587398998741,301.9599542219330033
0.0058667346414101,-0.0032512750624560,303.5865335412369745
0.0063125690773100,-0.0035402232255250,305.1303017582019947
0.0067460143957301,-0.0038141798697180,306.6586415530529734
0.0071848843682301,-0.0040765935939220,308.1504748202900146
0.0076006909808499,-0.0043506762234430,309.5988681686109771
0.0080347481286200,-0.0046229697108140,311.0798748523719723
0.0084600734448801,-0.0048878215255370,312.4669513155390064
0.0088754559242199,-0.0051615466834560,313.8661339768090102
0.0092841355691100,-0.0054044313247960,315.2182569486009811
0.0097013902767900,-0.0056766475108180,316.6004297664590013
0.0101151932812700,-0.0059182844521570,317.9390353025610239
0.0105299364283200,-0.0061840243159320,319.2730742059019917
0.0109450959882900,-0.0064424827804580,320.5723796111690262
0.0113455060475300,-0.0066981531058310,321.8838721510579717
0.0117553234553001,-0.0069636117826800,323.1389541098679956
0.0121609604634401,-0.0072203561731690,324.3794859063430067
0.0125676416512499,-0.0074662473423860,325.6090180538719778
0.0129771524946600,-0.0077120203257650,326.8123420540570123
0.0133689419002900,-0.0079693405603000,327.9509729458080187
0.0137528770100199,-0.0082145948501620,328.7223669597760249
0.0138505923415899,-0.0083060378179191,329.4886978361259935
0.0141422515800800,-0.0084778458829881,330.2550287124760189
0.0145395534174899,-0.0087185790225330,331.4836299095749723
0.0149553685172099,-0.0089772388016490,332.6402485645770071
0.0153675924257000,-0.0092305900576510,333.7304378885439746
0.0157761373457701,-0.0094809930986660,334.8543498539759753
0.0161826826796001,-0.0097313909480839,335.8982348260440176
0.0165990665302200,-0.0099964526507130,336.9844186435209963
0.0170018533019700,-0.0102568868148990,338.0397643266970249
0.0174082417842301,-0.0104981976590790,339.0610477804410152
0.0178203000270700,-0.0107637986645240,340.1126469148520073
0.0182319915515901,-0.0110149169447830,341.1453764904570107
0.0186389507605100,-0.0112543925511840,342.1372449220079943
0.0190417799687499,-0.0115290212906900,343.1331082242999742
0.0194428793703600,-0.0117709336949861,344.1099824703960053
0.0198514511903700,-0.0120302356636089,345.0792180196410186
0.0202659958215801,-0.0122742489979120,346.0227790258119853
0.0206708291216799,-0.0125348689595840,346.9360357109150073
0.0210641124862401,-0.0127746674588310,347.8461997427060055
0.0214663388514200,-0.0130224966417170,348.7624063773259877
0.0218719794826301,-0.0133077374533490,349.6387165069090202
0.0222724089585600,-0.0135588459969200,350.5443805457239819
0.0226917138710701,-0.0137802004202729,351.4053444566220037
0.0230937621993701,-0.0140486031247760,352.2276257009669962
0.0235046373515799,-0.0143028537346330,353.1035634031139807
0.0239059401275701,-0.0145372272550990,353.9022120729359813
0.0243123964282399,-0.0147857689855940,354.7221142108300000
0.0247150723385801,-0.0150440297213260,355.5219157034709951
0.0251191415297600,-0.0152862182897480,356.3578503634900017
0.0255305076992001,-0.0155350568584900,357.1156799028159980
0.0259325027173201,-0.0157870723317139,357.9342409090020283
0.0263304911036899,-0.0160339045597790,358.6669982235810039
0.0267515860716401,-0.0162984967787330,359.4424886201289837
0.0271428414250201,-0.0165199339677320,360.1328881339319992
0.0275407085315500,-0.0167663023727420,360.8330809614860186
0.0279415791194499,-0.0170070234746760,361.5294801875609778
0.0283231752099300,-0.0172498544887120,362.2413856120770106
0.0287271135384699,-0.0174849834167750,362.9729044481269966
0.0291263966496100,-0.0177315245556831,363.6695580380230126
0.0295319664733000,-0.0179806406784890,364.3977435273890251
0.0299286188115799,-0.0182362154073969,365.0496485164520095
0.0303381482100999,-0.0184848648205050,365.7621152898959735
0.0307519645741900,-0.0187211582713550,366.3809854167679987
0.0311543682788999,-0.0189733695164840,367.0818846636020112
0.0315605600273900,-0.0192277658701520,367.7155739754389856
0.0319550719655799,-0.0194681210513060,368.3440107270640169
0.0323680753428199,-0.0197073549009010,368.9791149794269813
0.0327784503467701,-0.0199585503089800,369.6117037139339914
0.0331864075574899,-0.0202186558247130,370.2286487664540005
0.0335984778450999,-0.0204632018594400,370.8384621097059721
0.0340050427269201,-0.0206997472853691,371.4421300438850153
0.0344113552990000,-0.0209588960092860,372.0285659144140027
0.0348177120841799,-0.0211983966685800,372.6619857302620176
